%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1461206730561656673,9780,1461206730561369835,world,0.162594899535,-0.107086963952,1.03272032738,-0.0232040565461,0.0306473579258,-0.0138284182176,0.999165177345
1461206730571485716,9781,1461206730571166681,world,0.159140884876,-0.10587143153,1.03287482262,-0.0212021935731,0.0330242551863,-0.0153992502019,0.999110996723
1461206730581541045,9782,1461206730581258677,world,0.15517257154,-0.104359611869,1.03392577171,-0.00775845954195,0.033846963197,-0.0119399586692,0.999325633049
1461206730591801219,9783,1461206730591536031,world,0.150939419866,-0.102837979794,1.03405451775,-0.00766950333491,0.0364401862025,-0.00953671149909,0.999260962009
1461206730601524383,9784,1461206730601255075,world,0.146383717656,-0.101126886904,1.03417611122,-0.00740415742621,0.0397968068719,-0.0091275209561,0.999138772488
1461206730611630696,9785,1461206730611386531,world,0.141367942095,-0.0989982932806,1.0331428051,-0.0180888287723,0.0443177185953,-0.0124135799706,0.998776555061
1461206730621722831,9786,1461206730621473707,world,0.136177629232,-0.096869237721,1.03305947781,-0.0185100473464,0.0469415523112,-0.012467215769,0.998648285866
1461206730631639874,9787,1461206730631383627,world,0.130470380187,-0.0949738770723,1.03310012817,-0.0191095750779,0.0494231320918,-0.0114288646728,0.998529791832
1461206730641460397,9788,1461206730641211133,world,0.124468684196,-0.0929249748588,1.03434717655,-0.00401036860421,0.0517842583358,-0.00817690044641,0.998616814613
1461206730651647656,9789,1461206730651361097,world,0.118367090821,-0.0905369073153,1.03448176384,-0.000999367795885,0.0546769462526,-0.00524932378903,0.99848985672
1461206730661453023,9790,1461206730661131613,world,0.111635126173,-0.0878755971789,1.03467535973,-0.000726295809727,0.0576107539237,-0.00426067505032,0.998329818249
1461206730671438790,9791,1461206730671154257,world,0.104620188475,-0.0853412598372,1.03478646278,0.00270789978094,0.0597111843526,-0.0032586667221,0.998206794262
1461206730681789129,9792,1461206730681536513,world,0.0972160324454,-0.0826568901539,1.03459644318,0.00339898583479,0.063986517489,-0.0068407128565,0.997921645641
1461206730691652464,9793,1461206730691371702,world,0.08999812603,-0.0804818570614,1.03456366062,0.00505176652223,0.0696162059903,-0.00416535325348,0.997552394867
1461206730701765971,9794,1461206730701475710,world,0.0822801664472,-0.0776824727654,1.03470003605,0.00802498217672,0.0756472945213,-0.00142907304689,0.99710136652
1461206730712249427,9795,1461206730711964823,world,0.074001416564,-0.0746089220047,1.03471970558,0.0108136851341,0.0787307992578,-0.000245044269832,0.996837258339
1461206730721593073,9796,1461206730721296527,world,0.0650945752859,-0.0720002874732,1.03473258018,0.0115499123931,0.0830965191126,-0.00156203983352,0.996473371983
1461206730731640440,9797,1461206730731371481,world,0.0561088398099,-0.0683040097356,1.03383100033,0.0132528934628,0.0916437879205,0.00279208668508,0.995699763298
1461206730741737534,9798,1461206730741436309,world,0.0465303882957,-0.0647641420364,1.03288054466,0.00147740193643,0.100771009922,0.00131728267297,0.994907677174
1461206730751685726,9799,1461206730751388761,world,0.0360491238534,-0.0605345778167,1.03357350826,0.0216603372246,0.103066407144,0.00915245898068,0.994396567345
1461206730761722198,9800,1461206730761492700,world,0.0251538269222,-0.0568813160062,1.0330606699,0.0262025501579,0.108653441072,0.00786740425974,0.993703246117
1461206730771759089,9801,1461206730771442289,world,0.0131318476051,-0.052586555481,1.03184533119,0.00901663023978,0.117868512869,0.00599149474874,0.9929702878
1461206730781795701,9802,1461206730781492310,world,0.000952800386585,-0.0482188649476,1.03119897842,0.0133536951616,0.12482880801,0.0068220961839,0.992065012455
1461206730791635988,9803,1461206730791363677,world,-0.0117762526497,-0.0436702147126,1.03146350384,0.0299998875707,0.128960311413,0.0106505127624,0.991138756275
1461206730801625806,9804,1461206730801442333,world,-0.0250488799065,-0.0384545773268,1.03084146976,0.0370006747544,0.133142530918,0.013291131705,0.990316808224
1461206730811687421,9805,1461206730811413852,world,-0.0392693020403,-0.0329146943986,1.030636549,0.0336862318218,0.136735960841,0.0143289454281,0.989930927753
1461206730821624159,9806,1461206730821329918,world,-0.0544899143279,-0.027092570439,1.02923083305,0.0184209849685,0.141929969192,0.0115793338045,0.989637553692
1461206730831398307,9807,1461206730831116567,world,-0.0696513578296,-0.0211017020047,1.0292083025,0.0178157668561,0.141185030341,0.0128096519038,0.989740014076
1461206730841236220,9808,1461206730840959439,world,-0.0855818018317,-0.0151978936046,1.02938580513,0.0169945415109,0.139866873622,0.0141459032893,0.989923417568
1461206730851480540,9809,1461206730851217936,world,-0.101909957826,-0.00894178915769,1.02983796597,0.014074254781,0.135587126017,0.0154156405479,0.990545511246
1461206730861443050,9810,1461206730861146713,world,-0.118754088879,-0.0026732776314,1.03133583069,0.02775083296,0.123926639557,0.0184667557478,0.991731345654
1461206730871514302,9811,1461206730871198201,world,-0.135806336999,0.00307392189279,1.03200781345,0.027146993205,0.115462377667,0.0168369337916,0.992798149586
1461206730881481701,9812,1461206730881212603,world,-0.152502715588,0.00834166444838,1.03177177906,0.0121739180759,0.110953994095,0.0109333060682,0.993690848351
1461206730891869405,9813,1461206730891611690,world,-0.168787762523,0.0134472819045,1.03205955029,0.0122992731631,0.104066833854,0.010964310728,0.994433820248
1461206730901608143,9814,1461206730901310061,world,-0.185286611319,0.0177689082921,1.03245615959,0.0131353959441,0.0948279872537,0.01025759615,0.995354175568
1461206730911762507,9815,1461206730911473993,world,-0.200770750642,0.0221969634295,1.03349435329,0.0251857899129,0.0858960300684,0.0118906693533,0.995914816856
1461206730921767271,9816,1461206730921493074,world,-0.216287702322,0.0265358202159,1.03252315521,0.0148044377565,0.0819811820984,0.00857021007687,0.996487081051
1461206730931736346,9817,1461206730931435330,world,-0.230834573507,0.0303841643035,1.03236317635,0.0163531955332,0.0772414728999,0.00882144644856,0.996839284897
1461206730941661142,9818,1461206730941373954,world,-0.244625538588,0.0342433713377,1.03176915646,0.0175425279886,0.0756722167134,0.0121726552024,0.996904194355
1461206730951633150,9819,1461206730951317956,world,-0.257786244154,0.0379489548504,1.03124856949,0.0188777185977,0.0742596685886,0.011452130042,0.996994495392
1461206730961594473,9820,1461206730961355266,world,-0.27079102397,0.0414043664932,1.03079032898,0.023216785863,0.0718318670988,0.0138261485845,0.997050702572
1461206730971683535,9821,1461206730971386919,world,-0.283080875874,0.0450777299702,1.02993559837,0.0219647474587,0.0721701383591,0.0125436997041,0.997071564198
1461206730981622438,9822,1461206730981359695,world,-0.294789969921,0.048307929188,1.02908539772,0.0251582060009,0.0735012441874,0.0127904070541,0.996895670891
1461206730991508961,9823,1461206730991224078,world,-0.306442767382,0.0516412444413,1.02820360661,0.0291022900492,0.0754258558154,0.0163543634117,0.996592462063
1461206731001314887,9824,1461206731001095864,world,-0.31775906682,0.0552432462573,1.02726483345,0.0315160937607,0.0767066404223,0.0173223707825,0.996404886246
1461206731011548451,9825,1461206731011267409,world,-0.329197615385,0.0586214363575,1.0262336731,0.0325718745589,0.0770022422075,0.0181252360344,0.996333897114
1461206731021452364,9826,1461206731021182497,world,-0.340001732111,0.062126096338,1.02495145798,0.0306185260415,0.0791153535247,0.0163370724767,0.996261179447
1461206731031478359,9827,1461206731031179020,world,-0.350766032934,0.0652510747313,1.02375257015,0.0344577282667,0.0812167450786,0.0189602486789,0.995920181274
1461206731041606672,9828,1461206731041331917,world,-0.361248880625,0.0682962611318,1.0223852396,0.0357841774821,0.0839990898967,0.0206858757883,0.995608270168
1461206731051559405,9829,1461206731051282204,world,-0.371610164642,0.0715694352984,1.0210160017,0.0361282937229,0.086016304791,0.0198471620679,0.995440602303
1461206731061495584,9830,1461206731061237451,world,-0.382147103548,0.0748890414834,1.01966106892,0.036460455507,0.0864694565535,0.0194581821561,0.995397031307
1461206731071581294,9831,1461206731071337548,world,-0.392988950014,0.0779444947839,1.01834177971,0.0375474840403,0.0862074941397,0.0221777241677,0.995322465897
1461206731081679017,9832,1461206731081416134,world,-0.403315901756,0.0810165479779,1.01674604416,0.0359772741795,0.0880810469389,0.0224591847509,0.995210051537
1461206731091842739,9833,1461206731091577133,world,-0.413633793592,0.0842137560248,1.01545619965,0.0370063707232,0.0886116400361,0.0240228753537,0.99508869648
1461206731101572538,9834,1461206731101323484,world,-0.42412173748,0.0875401124358,1.01408874989,0.0348685532808,0.088178627193,0.0235480908304,0.995215654373
1461206731111420159,9835,1461206731111194502,world,-0.434565007687,0.090487241745,1.01289665699,0.0352250002325,0.0858449414372,0.0251902919263,0.995366930962
1461206731121628021,9836,1461206731121384485,world,-0.444717645645,0.0932716950774,1.01160955429,0.0353374816477,0.0849426388741,0.024955464527,0.995446264744
