time, x, y, z
21.648, -0.000610637769569, 0.745236145043, -4.94104788603
21.668, -0.000483038718812, 0.745511718774, -4.94108984786
21.688, -0.000359658326488, 0.755700012231, -4.94114420729
21.707, -0.000222391056013, 0.745825134301, -4.94130919279
21.728, -7.80340269557e-05, 0.755904480005, -4.94145367461
21.747, 0.000120401527965, 0.685993896509, -4.94161103071
21.767, 0.000223614712013, 0.756050048852, -4.94168303312
21.788, 0.000411138520576, 0.736130615259, -4.94181559401
21.809, 0.000570909818634, 0.74617395022, -4.94194577056
21.83, 0.000779358844738, 0.726191345239, -4.94216654616
21.847, 0.000922349921893, 0.726172424341, -4.9423172267
21.867, 0.00105819967575, 0.78613275149, -4.94244740309
21.887, 0.00127868354321, 0.726043334986, -4.9426324159
21.907, 0.00146270659752, 0.735947204615, -4.94277451354
21.927, 0.00164578284603, 0.735835815455, -4.9429356845
21.947, 0.00183638103772, 0.725684143092, -4.94311449843
21.966, 0.0019998124335, 0.735523620631, -4.94327757658
21.988, 0.00220706756227, 0.735263000514, -4.94341633619
22.008, 0.00241411221214, 0.734928222682, -4.94346735793
22.027, 0.00259363162331, 0.734592224147, -4.943496445
22.044, 0.00279099866748, 0.714206176784, -4.94349787551
22.067, 0.00299569428898, 0.733833251979, -4.94346974195
22.087, 0.00317548611201, 0.743510376002, -4.94343874754
22.107, 0.00336001068354, 0.73319299319, -4.94338915664
22.13, 0.00354023557156, 0.802862487819, -4.94330189544
22.149, 0.00375877670012, 0.74239587405, -4.94314501601
22.168, 0.00396034913138, 0.741880126979, -4.94301817733
22.187, 0.00416139513254, 0.721280456569, -4.94286606627
22.208, 0.00435521965846, 0.750657897976, -4.94264910521
22.228, 0.00454020919278, 0.750081115749, -4.94227669538
22.243, 0.00470105279237, 0.699598022488, -4.94181225599
22.267, 0.00485264137387, 0.739158569363, -4.94132921995
22.287, 0.00498855952173, 0.688772522, -4.94089339095
22.307, 0.00511869601905, 0.728399597195, -4.94060490431
22.328, 0.00523731671274, 0.728082214383, -4.94036171736
22.347, 0.00536533398554, 0.707780090359, -4.94016669096
22.368, 0.00550639955327, 0.737477966336, -4.93997309523
22.387, 0.00565782282501, 0.707188964871, -4.93975947219
22.408, 0.00578588154167, 0.736975036649, -4.93957684339
22.428, 0.00592505000532, 0.726769958524, -4.939361313
22.448, 0.00604993570596, 0.716618286161, -4.93915293516
22.467, 0.00613902276382, 0.73652429202, -4.93895981627
22.487, 0.0062020374462, 0.736468444852, -4.93886111082
22.507, 0.00625314470381, 0.726410461454, -4.93878720122
22.528, 0.00629895506427, 0.736335083036, -4.93873141127
22.547, 0.00634300522506, 0.71623132327, -4.93869660216
22.568, 0.0064179697074, 0.736081787138, -4.93867419082
22.587, 0.00655130017549, 0.715876709013, -4.93861077131
22.607, 0.00668627256528, 0.715698791532, -4.93849156218
22.627, 0.00681320438161, 0.735556884794, -4.93832848388
22.648, 0.00692233955488, 0.725445495634, -4.93820879759
22.668, 0.00701530463994, 0.735311218291, -4.93823883849
22.687, 0.00707891630009, 0.725201965361, -4.93832037764
22.708, 0.00711615243927, 0.735065551787, -4.938489178
22.729, 0.00711957272142, 0.734961792021, -4.93867705184
22.748, 0.00709779793397, 0.73488305667, -4.93891880812
