time, x, y, z
18.069, 0.512642229486, -0.00130180417987, -5.01052470917
18.079, 0.509241215016, -0.00130144925715, -5.01170521404
18.088, 0.506169109365, -0.00130112962306, -5.01277297962
18.098, 0.517458146283, -0.00118675251943, -5.01424539335
18.109, 0.51426889052, -0.00118572793558, -5.01544779863
18.119, 0.510748577794, -0.00118459053736, -5.01677696592
18.128, 0.507857403679, -0.00118365057638, -5.01787033574
18.139, 0.518075746047, -0.00160943749683, -5.015353345
18.148, 0.515370556475, -0.0016093349381, -5.01639929551
18.159, 0.512054575201, -0.0016092123352, -5.01768318811
18.169, 0.509029337366, -0.0016091039522, -5.01885648391
18.179, 0.522846065645, -0.00109917806189, -5.01681955333
18.188, 0.520363466222, -0.00109889163562, -5.01783592581
18.199, 0.517597723403, -0.00109857312368, -5.0189699538
18.209, 0.514823870566, -0.00109825432587, -5.02010923205
18.218, 0.52982603232, -0.00141416077114, -5.02334918552
18.23, 0.527073371513, -0.00141399532665, -5.02465306182
18.238, 0.524814778687, -0.00141386143352, -5.02572527105
18.248, 0.522299398554, -0.00141371400894, -5.02692152497
18.258, 0.535922205324, -0.00112590150957, -5.02450745867
18.268, 0.533662988899, -0.00112440992086, -5.02565398499
18.278, 0.531398820387, -0.00112290351218, -5.02680562175
18.288, 0.540898575257, -0.0031294845468, -5.03044790108
18.298, 0.53882269363, -0.0031294196822, -5.03165197951
18.309, 0.536742985416, -0.00312935724895, -5.03286140888
18.318, 0.551278087569, -0.00176623833857, -5.03594574039
18.334, 0.548367038608, -0.00176499377793, -5.03794891385
18.339, 0.547637799988, -0.0017646790519, -5.03845324992
18.348, 0.545996182629, -0.00176396889707, -5.03958999886
18.358, 0.544170087183, -0.00176317477617, -5.04085803515
18.368, 0.556988806294, -0.00159245909052, -5.03879602424
18.378, 0.55540170756, -0.00159115651643, -5.04001925034
18.388, 0.553813685332, -0.00158984330693, -5.04124769362
18.398, 0.566707857459, -0.000406409346858, -5.03827412624
18.409, 0.565361684972, -0.000405577419137, -5.03944151759
18.419, 0.564015972607, -0.000404740332939, -5.04061371899
18.428, 0.562805245589, -0.000403982316079, -5.04167302931
18.439, 0.570615575537, -0.00372685145087, -5.04264889488
18.449, 0.569545267379, -0.00372590937074, -5.04371326683
18.459, 0.568476045353, -0.0037249620076, -5.04478151871
18.47, 0.567051864163, -0.00372369182961, -5.0462110278
18.479, 0.57803135916, -0.00276547187175, -5.04152879219
18.489, 0.577044612872, -0.00276486381195, -5.04263601776
18.5, 0.576060327512, -0.00276425357459, -5.04374749742
18.509, 0.575078503079, -0.00276364117814, -5.04486323117
18.518, 0.586405759453, -0.00266150042228, -5.04613646585
18.528, 0.585624487881, -0.00266133913877, -5.04726451807
18.538, 0.584846789485, -0.0026611787184, -5.04839684851
18.549, 0.584072664264, -0.00266101915999, -5.04953345716
18.559, 0.594144062886, 0.00128085008659, -5.04384262099
18.568, 0.593555897348, 0.00128089236285, -5.04487415222
18.579, 0.592972320012, 0.00128093346372, -5.04590931468
18.588, 0.592393330878, 0.00128097340251, -5.04694810836
