ax,ay,az,gx,gy,gz,mx,my,mx
-1.72861,-4.60166,8.011,0.684296,2.45836,-0.204331,7.10156,58.2598,30.3188
-1.652,-4.59208,8.08282,0.69281,2.44027,-0.190496,7.10156,58.2598,30.3188
-1.70467,-4.58729,8.09719,0.70026,2.42643,-0.170276,7.10156,58.2598,30.3188
-1.77171,-4.63517,8.04452,0.707709,2.41792,-0.158569,7.10156,58.2598,30.3188
-1.91536,-4.62081,7.72369,0.717287,2.40621,-0.146863,7.10156,58.2598,30.3188
-1.86748,-4.62081,7.77637,0.724737,2.3828,-0.135156,7.10156,58.2598,30.3188
-1.86269,-4.57771,8.16423,0.731122,2.36471,-0.119193,7.10156,58.2598,30.3188
-1.901,-4.67348,8.0924,0.737507,2.35087,-0.106422,7.10156,58.2598,30.3188
-1.82917,-4.67827,8.11634,0.749214,2.34129,-0.0936517,7.10156,58.2598,30.3188
-1.81002,-4.76446,8.03015,0.774755,2.33384,-0.0830095,7.10156,58.2598,30.3188
-2.09732,-4.83629,7.58004,0.799232,2.32959,-0.0691746,7.10156,58.2598,30.3188
-2.23618,-4.83629,7.66145,0.819453,2.31469,-0.0542754,7.10156,58.2598,30.3188
-2.05422,-4.68785,7.57525,0.832223,2.29447,-0.0393763,7.10156,58.2598,30.3188
-2.13084,-4.69742,7.91044,0.840737,2.27638,-0.0319267,7.10156,58.2598,30.3188
-2.09732,-4.76446,7.71891,0.859893,2.25722,-0.0212845,7.10156,58.2598,30.3188
-2.15957,-4.79319,7.5992,0.870535,2.24232,-0.0127707,7.10156,58.2598,30.3188
-2.17872,-4.69264,7.66145,0.882242,2.22104,-0.0138349,7.10156,58.2598,30.3188
-2.25055,-4.70221,7.45076,0.887563,2.20082,-0.00532112,7.10156,58.2598,30.3188
-2.22182,-4.7884,7.33105,0.901398,2.1774,0.00106422,7.10156,58.2598,30.3188
-2.45166,-4.63039,7.35978,0.910976,2.14441,0.00851379,7.10156,58.2598,30.3188
-2.57137,-4.43406,7.04853,0.905655,2.10291,0.0148991,7.10156,58.2598,30.3188
-2.69108,-4.2521,6.77559,0.882242,2.05289,0.0170276,7.10156,58.2598,30.3188
-3.27527,-3.43329,6.08127,0.846058,1.98478,0.019156,7.10156,58.2598,30.3188
-2.83473,-3.72059,6.62715,0.769434,1.90709,0.00851379,7.10156,58.2598,30.3188
-2.70545,-3.74932,8.88728,0.682168,1.81663,0.019156,7.10156,58.2598,30.3188
-3.27527,-4.73094,10.5153,0.643856,1.7581,0.0340552,7.10156,58.2598,30.3188
-2.58095,-6.13394,9.39964,0.702388,1.74214,0.0340552,7.10156,58.2598,30.3188
-2.70066,-5.70299,6.57448,0.815196,1.72298,0.0436332,7.10156,58.2598,30.3188
-2.21703,-5.26724,5.61201,0.923747,1.7134,0.0564039,7.10156,58.2598,30.3188
-1.50835,-4.28083,7.60398,1.00463,1.73681,0.0606608,7.10156,58.2598,30.3188
-1.41258,-4.39097,8.45632,1.03975,1.8145,0.0542754,7.10156,58.2598,30.3188
-2.86825,-4.52983,8.17859,1.06103,1.87942,0.0574681,7.10156,58.2598,30.3188
-3.00233,-4.1276,7.96311,1.08338,1.88368,0.0627892,7.10156,58.2598,30.3188
-2.72939,-7.43639,8.93995,1.11531,1.83047,0.0681104,7.10156,58.2598,30.3188
-3.25133,-6.87615,7.6806,1.13766,1.78045,0.111744,7.10156,58.2598,30.3188
-3.45723,-4.86981,6.08127,1.1749,1.73681,0.161762,7.10156,58.2598,30.3188
-2.86347,-3.43329,6.87615,1.23131,1.67296,0.157505,7.10156,58.2598,30.3188
-1.91057,-2.99275,8.08282,1.26111,1.65593,0.102166,7.10156,58.2598,30.3188
-2.58095,-4.72137,8.4228,1.25578,1.70702,0.0830095,7.10156,58.2598,30.3188
-3.46202,-5.6551,7.41245,1.26643,1.75384,0.108551,7.10156,58.2598,30.3188
-3.73974,-5.88016,7.13951,1.31112,1.73681,0.139413,7.10156,58.2598,30.3188
-3.57694,-5.02782,7.52258,1.37604,1.66125,0.157505,7.10156,58.2598,30.3188
-3.15077,-4.63039,7.54174,1.4218,1.60591,0.163891,7.10156,58.2598,30.3188
-2.71024,-4.03184,7.52737,1.42074,1.59634,0.17134,7.10156,58.2598,30.3188
-2.77249,-3.6344,7.60398,1.40052,1.60804,0.186239,7.10156,58.2598,30.3188
-3.09331,-3.74932,7.53695,1.38456,1.60698,0.195817,7.10156,58.2598,30.3188
-3.78284,-4.20422,7.58004,1.38881,1.59314,0.194753,7.10156,58.2598,30.3188
-3.44765,-3.9648,7.21612,1.39945,1.56867,0.213909,7.10156,58.2598,30.3188
-3.52426,-3.47159,7.08205,1.42925,1.51758,0.250093,7.10156,58.2598,30.3188
-3.12204,-3.5099,7.13951,1.43883,1.48566,0.26712,7.10156,58.2598,30.3188
-3.28484,-3.24654,7.25922,1.43138,1.47076,0.282019,7.10156,58.2598,30.3188
-3.38061,-3.61524,7.27837,1.41329,1.45586,0.289469,7.10156,58.2598,30.3188
-3.13162,-3.76847,7.38372,1.41968,1.43777,0.288405,7.10156,58.2598,30.3188
-3.15556,-3.87861,7.38851,1.4516,1.41861,0.297983,7.10156,58.2598,30.3188
-3.2609,-3.74932,7.46512,1.48246,1.39413,0.318203,7.10156,58.2598,30.3188
-3.08373,-3.56257,7.16824,1.49311,1.37498,0.337359,7.10156,58.2598,30.3188
-3.10767,-3.40455,7.02459,1.51013,1.35901,0.360772,7.10156,58.2598,30.3188
-3.2609,-3.11246,7.24485,1.51758,1.34837,0.374607,7.10156,58.2598,30.3188
-3.40934,-3.00712,7.37893,1.5112,1.33134,0.384185,7.10156,58.2598,30.3188
-3.50032,-3.07415,7.1443,1.51439,1.30687,0.400148,7.10156,58.2598,30.3188
-3.46202,-3.04064,6.90967,1.51971,1.28452,0.415047,7.10156,58.2598,30.3188
-3.42371,-2.9736,7.13472,1.52078,1.25259,0.428882,7.10156,58.2598,30.3188
-3.44765,-2.93529,7.17782,1.5229,1.22811,0.448038,7.10156,58.2598,30.3188
-3.43807,-3.01669,7.00543,1.51865,1.21109,0.467194,7.10156,58.2598,30.3188
-3.37104,-3.02148,7.0198,1.52716,1.19406,0.487415,7.10156,58.2598,30.3188
-3.41413,-3.06458,7.11078,1.52823,1.17384,0.4938,7.10156,58.2598,30.3188
-3.40934,-2.95444,7.13472,1.5261,1.15255,0.512956,7.10156,58.2598,30.3188
-3.21781,-2.95923,7.07247,1.53568,1.1334,0.532112,7.10156,58.2598,30.3188
-3.11246,-2.87304,6.98628,1.54525,1.11637,0.547011,7.10156,58.2598,30.3188
-3.18429,-2.86825,7.05811,1.54845,1.10254,0.56191,7.10156,58.2598,30.3188
-3.28006,-2.85389,7.09163,1.54845,1.07912,0.57681,7.10156,58.2598,30.3188
-3.40455,-2.74376,6.92403,1.54206,1.05677,0.598094,7.10156,58.2598,30.3188
-3.35188,-2.71024,6.90009,1.5378,1.03975,0.615122,7.10156,58.2598,30.3188
-3.39019,-2.57616,7.15866,1.53887,1.0174,0.633213,7.10156,58.2598,30.3188
-3.35667,-2.4373,6.95755,1.53568,0.999307,0.645984,7.10156,58.2598,30.3188
-3.11725,-2.62405,6.95755,1.5261,0.983343,0.656626,7.10156,58.2598,30.3188
-3.24175,-2.68629,6.99107,1.52078,0.958866,0.675782,7.10156,58.2598,30.3188
-3.43329,-2.47082,7.02938,1.52078,0.936517,0.702388,7.10156,58.2598,30.3188
-3.29921,-2.48518,6.82347,1.51758,0.910976,0.718351,7.10156,58.2598,30.3188
-3.11725,-2.62405,6.88094,1.51333,0.895013,0.731122,7.10156,58.2598,30.3188
-3.10767,-2.49476,6.86178,1.50907,0.880113,0.746021,7.10156,58.2598,30.3188
-3.24654,-2.3128,6.97192,1.50268,0.865214,0.766241,7.10156,58.2598,30.3188
-3.13162,-2.48518,7.03416,1.48991,0.842866,0.78859,7.10156,58.2598,30.3188
-2.87783,-2.63841,6.94797,1.48779,0.825838,0.801361,7.10156,58.2598,30.3188
-3.15077,-2.55222,7.12993,1.47927,0.804554,0.827967,7.10156,58.2598,30.3188
-3.28963,-2.33195,6.85699,1.47182,0.789654,0.844994,7.10156,58.2598,30.3188
-3.12683,-2.41336,6.99586,1.45692,0.769434,0.863086,7.10156,58.2598,30.3188
-2.99754,-2.42293,7.03416,1.45373,0.743893,0.876921,7.10156,58.2598,30.3188
-3.08852,-2.35111,7.20655,1.44735,0.735379,0.902462,7.10156,58.2598,30.3188
-3.0981,-2.49955,7.11078,1.43351,0.721544,0.916297,7.10156,58.2598,30.3188
-2.9305,-2.46603,7.08205,1.42074,0.699195,0.931196,7.10156,58.2598,30.3188
-2.9305,-2.46603,7.03416,1.41435,0.674718,0.956738,7.10156,58.2598,30.3188
-2.92571,-2.48039,7.25443,1.40371,0.652369,0.976958,7.10156,58.2598,30.3188
-3.07894,-2.32716,7.00543,1.38881,0.639599,0.9876,7.10156,58.2598,30.3188
-3.03106,-2.36068,7.2688,1.37711,0.619379,1.01633,7.10156,58.2598,30.3188
-2.95923,-2.35111,7.19697,1.37179,0.599158,1.03443,7.10156,58.2598,30.3188
-2.86347,-2.24576,7.31189,1.35901,0.583195,1.05465,7.10156,58.2598,30.3188
-2.93529,-2.2314,7.29274,1.34412,0.566167,1.07061,7.10156,58.2598,30.3188
-2.97839,-2.27449,7.27837,1.32922,0.54169,1.0887,7.10156,58.2598,30.3188
-2.96881,-2.29843,7.26401,1.31538,0.52147,1.10999,7.10156,58.2598,30.3188
-2.92571,-2.23618,7.30232,1.3058,0.502314,1.13553,7.10156,58.2598,30.3188
-2.90177,-2.16436,7.3502,1.29303,0.484222,1.15468,7.10156,58.2598,30.3188
-2.90177,-2.16436,7.31189,1.28345,0.461873,1.17065,7.10156,58.2598,30.3188
-2.96881,-2.16436,7.23049,1.26749,0.441653,1.19087,7.10156,58.2598,30.3188
-2.88262,-2.07817,7.41245,1.25578,0.42569,1.22067,7.10156,58.2598,30.3188
-2.92571,-2.10211,7.33583,1.24621,0.402277,1.23769,7.10156,58.2598,30.3188
-2.86825,-2.03507,7.27837,1.23556,0.380992,1.25791,7.10156,58.2598,30.3188
-2.70545,-2.10211,7.41245,1.2196,0.355451,1.27494,7.10156,58.2598,30.3188
-2.82995,-1.87705,7.61835,1.20896,0.337359,1.2909,7.10156,58.2598,30.3188
-2.9305,-1.81002,7.46512,1.19619,0.318203,1.31325,7.10156,58.2598,30.3188
-2.91135,-1.80044,7.40766,1.18235,0.300111,1.34092,7.10156,58.2598,30.3188
-2.65278,-2.04465,7.42203,1.16745,0.273506,1.36327,7.10156,58.2598,30.3188
-2.59053,-2.01592,7.40287,1.15681,0.247964,1.37391,7.10156,58.2598,30.3188
-2.82995,-1.65679,7.58962,1.14936,0.229872,1.39307,7.10156,58.2598,30.3188
-2.82995,-1.58975,7.513,1.13872,0.214973,1.41861,7.10156,58.2598,30.3188
-2.6001,-1.76213,7.36935,1.12063,0.194753,1.44096,7.10156,58.2598,30.3188
-2.74376,-1.66636,7.47949,1.11424,0.170276,1.45905,7.10156,58.2598,30.3188
-2.73418,-1.56102,7.38851,1.10573,0.155377,1.47608,7.10156,58.2598,30.3188
-2.87783,-1.40779,7.31189,1.09189,0.135156,1.49311,7.10156,58.2598,30.3188
-2.73418,-1.30723,7.55131,1.07806,0.111744,1.5112,7.10156,58.2598,30.3188
-2.52828,-1.49398,7.57047,1.06848,0.100037,1.53142,7.10156,58.2598,30.3188
-2.64799,-1.50835,7.41245,1.05358,0.080881,1.55057,7.10156,58.2598,30.3188
-3.01669,-1.0343,7.47949,1.044,0.0649177,1.56441,7.10156,58.2598,30.3188
-3.00233,-0.995988,7.36456,1.03336,0.0436332,1.58463,7.10156,58.2598,30.3188
-2.58574,-1.43173,7.45076,1.02591,0.0202203,1.5974,7.10156,58.2598,30.3188
-2.65278,-1.28808,7.62793,1.01421,0.00106422,1.61124,7.10156,58.2598,30.3188
-3.30879,-0.948104,7.57525,0.999307,-0.00319267,1.63358,7.10156,58.2598,30.3188
-3.19387,-0.708684,7.23528,0.985472,-0.0202203,1.6538,7.10156,58.2598,30.3188
-2.57616,-1.28329,7.28795,0.980151,-0.0489543,1.66551,7.10156,58.2598,30.3188
-2.71502,-1.04387,7.53695,0.971637,-0.0659819,1.67828,7.10156,58.2598,30.3188
-3.10767,-0.799663,7.62793,0.955673,-0.0723673,1.69212,7.10156,58.2598,30.3188
-3.28963,-0.670376,7.09163,0.945031,-0.0883306,1.70276,7.10156,58.2598,30.3188
-2.90177,-0.933739,7.34062,0.93226,-0.119193,1.71872,7.10156,58.2598,30.3188
-2.92571,-1.01514,7.50343,0.924811,-0.141542,1.73575,7.10156,58.2598,30.3188
-3.23217,-0.761356,7.28795,0.914169,-0.147927,1.74852,7.10156,58.2598,30.3188
-3.48117,-0.445322,7.15387,0.903526,-0.156441,1.7581,7.10156,58.2598,30.3188
-3.12204,-0.59855,7.19218,0.893948,-0.186239,1.77406,7.10156,58.2598,30.3188
-2.89698,-0.727837,7.513,0.882242,-0.208588,1.78683,7.10156,58.2598,30.3188
-3.32794,-0.641646,7.41724,0.872664,-0.217102,1.80386,7.10156,58.2598,30.3188
-3.64398,-0.258574,7.19218,0.865214,-0.234129,1.81663,7.10156,58.2598,30.3188
-3.34709,-0.402226,7.22091,0.857765,-0.263928,1.82408,7.10156,58.2598,30.3188
-3.1795,-0.426168,7.48906,0.853508,-0.290533,1.83685,7.10156,58.2598,30.3188
-3.35188,-0.445322,7.50822,0.840737,-0.297983,1.84111,7.10156,58.2598,30.3188
-3.7158,-0.153229,7.25443,0.821581,-0.310753,1.85707,7.10156,58.2598,30.3188
-3.64876,-0.148441,7.15866,0.80881,-0.335231,1.8741,7.10156,58.2598,30.3188
-3.28484,-0.3304,7.28316,0.806682,-0.366093,1.88474,7.10156,58.2598,30.3188
-3.35667,-0.320823,7.34062,0.804554,-0.379928,1.89113,7.10156,58.2598,30.3188
-3.73495,-0.0526724,7.32147,0.789654,-0.39057,1.89751,7.10156,58.2598,30.3188
-3.75411,0.0766145,6.9767,0.774755,-0.415047,1.91028,7.10156,58.2598,30.3188
-3.47638,-0.138864,7.2257,0.770498,-0.444846,1.91773,7.10156,58.2598,30.3188
-3.35188,-0.258574,7.35499,0.764113,-0.461873,1.92731,7.10156,58.2598,30.3188
-3.65834,0.023942,7.16824,0.753471,-0.474644,1.93263,7.10156,58.2598,30.3188
-3.72538,0.167594,6.98149,0.737507,-0.498057,1.93902,7.10156,58.2598,30.3188
-3.39019,0.0335188,7.08205,0.728994,-0.531048,1.94859,7.10156,58.2598,30.3188
-3.33273,-0.00957681,7.27358,0.723673,-0.553397,1.95285,7.10156,58.2598,30.3188
-3.60567,0.105345,7.11078,0.710902,-0.564039,1.96243,7.10156,58.2598,30.3188
-3.74932,0.316035,6.76123,0.694938,-0.581066,1.96881,7.10156,58.2598,30.3188
-3.49553,0.402226,6.83305,0.698131,-0.608736,1.97307,7.10156,58.2598,30.3188
-3.36625,0.253785,7.19697,0.69281,-0.634278,1.97946,7.10156,58.2598,30.3188
-3.53863,0.287304,7.09163,0.670461,-0.649177,1.97946,7.10156,58.2598,30.3188
-3.68228,0.430956,6.74686,0.660883,-0.664076,1.98265,7.10156,58.2598,30.3188
-3.52426,0.445322,6.82347,0.653434,-0.69281,1.98904,7.10156,58.2598,30.3188
-3.47159,0.488417,6.87136,0.648113,-0.717287,1.99223,7.10156,58.2598,30.3188
-3.46202,0.488417,6.88572,0.642791,-0.737507,1.99436,7.10156,58.2598,30.3188
-3.73974,0.593762,6.71334,0.625764,-0.749214,1.99436,7.10156,58.2598,30.3188
-3.54342,0.656011,6.75165,0.615122,-0.769434,1.9901,7.10156,58.2598,30.3188
-3.50511,0.59855,6.86178,0.609801,-0.791783,1.99755,7.10156,58.2598,30.3188
-3.57215,0.584185,6.8953,0.607672,-0.813067,1.99968,7.10156,58.2598,30.3188
-3.71101,0.679953,6.71813,0.592773,-0.825838,1.99755,7.10156,58.2598,30.3188
-3.66313,0.68953,6.73249,0.582131,-0.847123,1.99542,7.10156,58.2598,30.3188
-3.48117,0.746991,6.78996,0.57681,-0.873728,2.00074,7.10156,58.2598,30.3188
-3.59609,0.665588,6.79474,0.570424,-0.89182,1.99116,7.10156,58.2598,30.3188
-3.69665,0.684742,6.70855,0.559782,-0.906719,1.99755,7.10156,58.2598,30.3188
-3.65834,0.699107,6.55532,0.550204,-0.922682,1.99542,7.10156,58.2598,30.3188
-3.52426,0.708684,6.76601,0.547011,-0.940774,1.98904,7.10156,58.2598,30.3188
-3.62003,0.761356,6.90009,0.539562,-0.96738,1.98584,7.10156,58.2598,30.3188
-3.6344,0.799663,6.73728,0.532112,-0.978022,1.98159,7.10156,58.2598,30.3188
-3.58651,0.761356,6.80911,0.52147,-0.9876,1.9752,7.10156,58.2598,30.3188
-3.58651,0.732626,6.70855,0.519341,-1.00676,1.9752,7.10156,58.2598,30.3188
-3.51948,0.732626,6.85699,0.511892,-1.02804,1.96775,7.10156,58.2598,30.3188
-3.61524,0.818817,6.78517,0.507635,-1.04081,1.9603,7.10156,58.2598,30.3188
-3.62961,0.833182,6.80911,0.503378,-1.05571,1.95604,7.10156,58.2598,30.3188
-3.62961,0.948104,6.92403,0.500185,-1.07274,1.94859,7.10156,58.2598,30.3188
-3.51948,0.842759,6.90009,0.498057,-1.09189,1.93902,7.10156,58.2598,30.3188
-3.60567,1.00078,6.93361,0.498057,-1.10466,1.9337,7.10156,58.2598,30.3188
-3.5913,0.981623,6.8139,0.492736,-1.11637,1.92199,7.10156,58.2598,30.3188
-3.59609,0.957681,6.8953,0.488479,-1.13021,1.91667,7.10156,58.2598,30.3188
-3.57694,0.943315,6.89051,0.492736,-1.15255,1.91028,7.10156,58.2598,30.3188
-3.6344,0.972046,7.07247,0.492736,-1.16639,1.90709,7.10156,58.2598,30.3188
-3.5913,0.976834,7.17303,0.488479,-1.1781,1.89325,7.10156,58.2598,30.3188
-3.59609,1.05345,7.17303,0.4938,-1.193,1.88368,7.10156,58.2598,30.3188
-3.51469,1.06303,7.08684,0.496993,-1.21215,1.87197,7.10156,58.2598,30.3188
-3.63919,1.14922,7.2688,0.50125,-1.22918,1.86878,7.10156,58.2598,30.3188
-3.67271,1.15401,7.15387,0.504442,-1.23982,1.86026,7.10156,58.2598,30.3188
-3.68228,1.1157,7.24007,0.504442,-1.25153,1.84536,7.10156,58.2598,30.3188
-3.67271,1.22104,7.40766,0.512956,-1.26856,1.83792,7.10156,58.2598,30.3188
-3.67271,1.18752,7.39329,0.519341,-1.28771,1.82621,7.10156,58.2598,30.3188
-3.68228,1.10612,7.37414,0.524663,-1.31006,1.8145,7.10156,58.2598,30.3188
-3.68707,1.20668,7.42203,0.52147,-1.31857,1.80599,7.10156,58.2598,30.3188
-3.66313,1.16837,7.513,0.522534,-1.33028,1.79854,7.10156,58.2598,30.3188
-3.68707,1.14922,7.42203,0.531048,-1.3505,1.78683,7.10156,58.2598,30.3188
-3.6344,1.17316,7.49864,0.539562,-1.36646,1.77938,7.10156,58.2598,30.3188
-3.49553,1.1971,7.38372,0.539562,-1.3803,1.76768,7.10156,58.2598,30.3188
-3.55778,1.31681,7.49864,0.544883,-1.39733,1.75384,7.10156,58.2598,30.3188
-3.44765,1.28808,7.52737,0.553397,-1.41755,1.73788,7.10156,58.2598,30.3188
-3.38061,1.18274,7.57525,0.557654,-1.43564,1.7283,7.10156,58.2598,30.3188
-3.36625,1.25456,7.48427,0.560846,-1.4516,1.71234,7.10156,58.2598,30.3188
-3.33273,1.30723,7.45076,0.565103,-1.46437,1.70382,7.10156,58.2598,30.3188
-3.36146,1.2785,7.56089,0.572553,-1.48246,1.68786,7.10156,58.2598,30.3188
-3.37104,1.33118,7.51779,0.574681,-1.50162,1.6719,7.10156,58.2598,30.3188
-3.21302,1.26414,7.4316,0.580002,-1.51439,1.66019,7.10156,58.2598,30.3188
-3.25611,1.28329,7.45554,0.586388,-1.53461,1.64316,7.10156,58.2598,30.3188
-3.23217,1.45089,7.40766,0.591709,-1.5527,1.62826,7.10156,58.2598,30.3188
-3.13162,1.27372,7.58962,0.588516,-1.56973,1.60804,7.10156,58.2598,30.3188
-3.04064,1.37427,7.36935,0.59703,-1.5825,1.59527,7.10156,58.2598,30.3188
-2.92571,1.37906,7.52258,0.599158,-1.59527,1.5825,7.10156,58.2598,30.3188
-2.95444,1.47004,7.40287,0.601287,-1.61656,1.56441,7.10156,58.2598,30.3188
-2.98796,1.33118,7.45076,0.604479,-1.63784,1.55164,7.10156,58.2598,30.3188
-2.91135,1.3216,7.56568,0.606608,-1.64955,1.53461,7.10156,58.2598,30.3188
-2.8491,1.41737,7.3502,0.610865,-1.66445,1.52397,7.10156,58.2598,30.3188
-2.79643,1.41258,7.47949,0.609801,-1.68467,1.50801,7.10156,58.2598,30.3188
-2.77727,1.45089,7.50822,0.614057,-1.70382,1.49311,7.10156,58.2598,30.3188
-2.71024,1.49877,7.57047,0.621507,-1.71979,1.48353,7.10156,58.2598,30.3188
-2.65278,1.39343,7.50343,0.621507,-1.73575,1.46544,7.10156,58.2598,30.3188
-2.70066,1.45567,7.50343,0.621507,-1.74746,1.45373,7.10156,58.2598,30.3188
-2.52828,1.48441,7.41724,0.620443,-1.76236,1.4399,7.10156,58.2598,30.3188
-2.57616,1.47962,7.58004,0.621507,-1.78258,1.42712,7.10156,58.2598,30.3188
-2.45645,1.52271,7.63271,0.6247,-1.79535,1.41223,7.10156,58.2598,30.3188
-2.4373,1.49877,7.58962,0.6247,-1.80918,1.39839,7.10156,58.2598,30.3188
-2.39899,1.55623,7.46512,0.6247,-1.82727,1.39413,7.10156,58.2598,30.3188
-2.41336,1.49877,7.54174,0.628957,-1.84749,1.38456,7.10156,58.2598,30.3188
-2.37984,1.54665,7.51779,0.627892,-1.8592,1.37498,7.10156,58.2598,30.3188
-2.45645,1.64242,7.63271,0.627892,-1.87197,1.36646,7.10156,58.2598,30.3188
-2.3942,1.69509,7.60877,0.626828,-1.88261,1.35582,7.10156,58.2598,30.3188
-2.34153,1.69988,7.70454,0.627892,-1.89645,1.34837,7.10156,58.2598,30.3188
-2.39899,1.69988,7.78116,0.630021,-1.91454,1.34305,7.10156,58.2598,30.3188
-2.38462,1.75734,7.71412,0.627892,-1.92305,1.33879,7.10156,58.2598,30.3188
-2.42772,1.75734,7.72848,0.625764,-1.9337,1.33454,7.10156,58.2598,30.3188
-2.35589,1.77171,7.6375,0.626828,-1.94647,1.32709,7.10156,58.2598,30.3188
-2.27449,1.72861,7.83862,0.633213,-1.9603,1.31645,7.10156,58.2598,30.3188
-2.22182,1.89142,7.98227,0.636406,-1.97201,1.30793,7.10156,58.2598,30.3188
-2.14999,1.89142,7.86735,0.625764,-1.98265,1.31006,7.10156,58.2598,30.3188
-2.13084,1.96325,7.82904,0.625764,-1.99223,1.30474,7.10156,58.2598,30.3188
-2.18351,1.97761,8.011,0.632149,-1.99648,1.30155,7.10156,58.2598,30.3188
-2.03507,2.04944,7.87692,0.623635,-2.00819,1.2941,7.10156,58.2598,30.3188
-2.07338,2.0638,7.90565,0.623635,-2.0199,1.28878,7.10156,58.2598,30.3188
-2.09253,2.20745,8.04931,0.625764,-2.03054,1.28345,7.10156,58.2598,30.3188
-1.93451,2.18351,7.93438,0.6247,-2.03799,1.28665,7.10156,58.2598,30.3188
-2.03986,2.27449,7.8865,0.621507,-2.04544,1.27388,7.10156,58.2598,30.3188
-1.89621,2.2697,8.02536,0.626828,-2.05289,1.2643,7.10156,58.2598,30.3188
-2.00634,2.42772,8.07804,0.622571,-2.06459,1.25898,7.10156,58.2598,30.3188
-1.93451,2.41336,8.04931,0.621507,-2.07204,1.24834,7.10156,58.2598,30.3188
-1.91536,2.51391,8.02058,0.61725,-2.07737,1.24408,7.10156,58.2598,30.3188
-1.92015,2.64799,7.84819,0.619379,-2.08801,1.23982,7.10156,58.2598,30.3188
-1.96325,2.71981,8.04452,0.612993,-2.09014,1.23131,7.10156,58.2598,30.3188
-1.8579,2.67672,8.18338,0.608736,-2.09546,1.2196,7.10156,58.2598,30.3188
-1.89621,2.74376,8.14507,0.608736,-2.10184,1.21109,7.10156,58.2598,30.3188
-1.84832,2.75333,8.09719,0.606608,-2.11249,1.20896,7.10156,58.2598,30.3188
-1.8579,2.71024,8.16902,0.598094,-2.11887,1.19832,7.10156,58.2598,30.3188
-1.95846,2.79643,7.99663,0.600222,-2.11781,1.18767,7.10156,58.2598,30.3188
-1.901,2.79643,8.34619,0.592773,-2.12419,1.17278,7.10156,58.2598,30.3188
-1.92015,2.77727,8.17859,0.586388,-2.12845,1.16639,7.10156,58.2598,30.3188
-1.8579,2.87783,8.35098,0.582131,-2.12738,1.16639,7.10156,58.2598,30.3188
-1.87705,2.89698,8.19775,0.571488,-2.13271,1.15788,7.10156,58.2598,30.3188
-1.79565,2.87783,8.19296,0.562975,-2.14228,1.14404,7.10156,58.2598,30.3188
-1.88663,2.77727,8.2169,0.555525,-2.1476,1.13978,7.10156,58.2598,30.3188
-1.76213,2.95923,8.20253,0.54169,-2.14441,1.12595,7.10156,58.2598,30.3188
-1.71425,2.87304,8.18338,0.536369,-2.14973,1.11744,7.10156,58.2598,30.3188
-1.73819,2.85868,8.30309,0.526791,-2.15293,1.10679,7.10156,58.2598,30.3188
-1.60412,2.90177,8.36055,0.519341,-2.15612,1.10679,7.10156,58.2598,30.3188
-1.6089,2.94487,8.27436,0.508699,-2.15612,1.10041,7.10156,58.2598,30.3188
-1.70467,2.91135,8.26478,0.492736,-2.16038,1.0887,7.10156,58.2598,30.3188
-1.50835,3.13162,8.22169,0.476772,-2.15825,1.07593,7.10156,58.2598,30.3188
-1.53229,3.01669,8.31267,0.46613,-2.16463,1.06635,7.10156,58.2598,30.3188
-1.46046,3.01191,8.35098,0.450167,-2.16676,1.06103,7.10156,58.2598,30.3188
-1.5275,3.02148,8.21211,0.43846,-2.16463,1.05358,7.10156,58.2598,30.3188
-1.41258,3.0981,8.24563,0.421433,-2.17102,1.0472,7.10156,58.2598,30.3188
-1.38864,3.09331,8.32224,0.407598,-2.16889,1.03443,7.10156,58.2598,30.3188
-1.29766,3.12204,8.34619,0.388442,-2.16889,1.02166,7.10156,58.2598,30.3188
-1.37427,3.16035,8.37013,0.376735,-2.17315,1.0174,7.10156,58.2598,30.3188
-1.26414,3.06458,8.27915,0.359708,-2.17315,0.999307,7.10156,58.2598,30.3188
-1.26414,3.2226,8.24563,0.34268,-2.17527,0.989729,7.10156,58.2598,30.3188
-1.29287,3.24175,8.36055,0.326717,-2.17527,0.986536,7.10156,58.2598,30.3188
-1.14443,3.2226,8.48984,0.31501,-2.17315,0.980151,7.10156,58.2598,30.3188
-1.17316,3.32794,8.34619,0.299047,-2.17315,0.968444,7.10156,58.2598,30.3188
-1.13964,3.35188,8.26478,0.284148,-2.17421,0.957802,7.10156,58.2598,30.3188
-1.16358,3.27048,8.39407,0.260735,-2.17208,0.94716,7.10156,58.2598,30.3188
-1.12527,3.37582,8.41322,0.240515,-2.17634,0.93226,7.10156,58.2598,30.3188
-1.08218,3.30879,8.39407,0.22668,-2.17634,0.921618,7.10156,58.2598,30.3188
-1.06781,3.44765,8.51857,0.212845,-2.17847,0.91204,7.10156,58.2598,30.3188
-0.976834,3.49553,8.46111,0.19901,-2.17421,0.897141,7.10156,58.2598,30.3188
-0.938527,3.43807,8.59518,0.179854,-2.16995,0.887563,7.10156,58.2598,30.3188
-0.866701,3.53384,8.57603,0.163891,-2.16995,0.875857,7.10156,58.2598,30.3188
-0.852336,3.61524,8.59518,0.148991,-2.16782,0.862022,7.10156,58.2598,30.3188
-0.861913,3.57215,8.76278,0.126643,-2.1625,0.841801,7.10156,58.2598,30.3188
