ax,ay,az,gx,gy,gz,mx,my,mx
-0.100556,0.454898,9.56244,0.00319267,0.0138349,0.0127707,6.74648,26.0918,39.9656
-0.0622492,0.349553,9.54808,0.00319267,0.0138349,0.0106422,6.74648,26.0918,39.9656
-0.0574608,0.316035,9.57202,0.00638535,0.0138349,0.00851379,6.74648,26.0918,39.9656
-0.0047884,0.42138,9.52413,0.0106422,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.138864,0.440533,9.43794,0.00957802,0.0117065,0.00744957,6.74648,26.0918,39.9656
-0.158017,0.349553,9.49062,0.00638535,0.0117065,0.00744957,6.74648,26.0918,39.9656
-0.071826,0.440533,9.56244,0.00532112,0.0117065,0.0042569,6.74648,26.0918,39.9656
-0.0766145,0.454898,9.54329,0.00851379,0.0159634,0.0117065,6.74648,26.0918,39.9656
-0.0909797,0.392649,9.55765,0.00851379,0.0170276,0.0117065,6.74648,26.0918,39.9656
-0.148441,0.335188,9.45231,0.00851379,0.0159634,0.00957802,6.74648,26.0918,39.9656
-0.110133,0.430956,9.53371,0.00212845,0.0159634,0.0106422,6.74648,26.0918,39.9656
-0.129287,0.430956,9.52413,0.00851379,0.0148991,0.0127707,6.74648,26.0918,39.9656
-0.0909797,0.47884,9.60075,0.0106422,0.0138349,0.00532112,6.74648,26.0918,39.9656
-0.0909797,0.445322,9.52892,0.00319267,0.0127707,0.00744957,6.74648,26.0918,39.9656
-0.0574608,0.363919,9.48583,0.00638535,0.0127707,0.0106422,6.74648,26.0918,39.9656
-0.134075,0.42138,9.48583,0.00851379,0.0170276,0.00851379,6.74648,26.0918,39.9656
-0.071826,0.35913,9.50019,0.00638535,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.11971,0.42138,9.43794,0.00532112,0.0170276,0.0106422,6.74648,26.0918,39.9656
-0.0861913,0.311246,9.32781,0.00532112,0.0148991,0.0148991,6.74648,26.0918,39.9656
-0.071826,0.397437,9.53371,0.00957802,0.0148991,0.0106422,6.74648,26.0918,39.9656
-0.0622492,0.411803,9.54329,0.0127707,0.0170276,0.00851379,6.74648,26.0918,39.9656
-0.167594,0.469264,9.60075,0.00744957,0.0117065,0.0106422,6.74648,26.0918,39.9656
-0.11971,0.411803,9.53371,0.00532112,0.0148991,0.00957802,6.74648,26.0918,39.9656
-0.153229,0.349553,9.55765,0.00744957,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.0909797,0.416591,9.59117,0.0042569,0.0127707,0.00638535,6.74648,26.0918,39.9656
-0.0526724,0.45011,9.62469,0.00212845,0.0106422,0.00744957,6.74648,26.0918,39.9656
-0.110133,0.373495,9.5385,0.00106422,0.0148991,0.0117065,6.74648,26.0918,39.9656
-0.0861913,0.430956,9.50019,0.0042569,0.0170276,0.00957802,6.74648,26.0918,39.9656
-0.105345,0.445322,9.62469,0.0106422,0.0117065,0.0127707,6.74648,26.0918,39.9656
-0.0814029,0.397437,9.51456,0.0106422,0.0138349,0.00851379,6.74648,26.0918,39.9656
-0.0909797,0.411803,9.57202,0.0117065,0.0159634,0.00744957,6.74648,26.0918,39.9656
-0.0909797,0.3304,9.43794,0.00957802,0.0138349,0.00957802,6.74648,26.0918,39.9656
-0.047884,0.435745,9.57681,0.00744957,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.100556,0.464475,9.31344,0.00212845,0.00957802,0.0042569,6.74648,26.0918,39.9656
-0.114922,0.42138,9.43315,0.00532112,0.00957802,0.00744957,6.74648,26.0918,39.9656
-0.114922,0.402226,9.61033,0.00851379,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.134075,0.407014,9.4954,0.0042569,0.00957802,0.00638535,6.74648,26.0918,39.9656
-0.0574608,0.411803,9.48104,0,0.0159634,0.00851379,6.74648,26.0918,39.9656
-0.105345,0.445322,9.55765,0.00319267,0.019156,0.0117065,6.74648,26.0918,39.9656
-0.047884,0.426168,9.62948,0.00957802,0.0159634,0.00851379,6.74648,26.0918,39.9656
-0.158017,0.306458,9.52413,0.00851379,0.0106422,0.00744957,6.74648,26.0918,39.9656
-0.0430956,0.416591,9.5385,0.00638535,0.0117065,0.00851379,6.74648,26.0918,39.9656
-0.071826,0.363919,9.43794,0.00319267,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.0670376,0.35913,9.46188,0.00744957,0.0127707,0.0117065,6.74648,26.0918,39.9656
-0.148441,0.373495,9.48104,0.00957802,0.0148991,0.00957802,6.74648,26.0918,39.9656
-0.0909797,0.416591,9.55765,0.00638535,0.0170276,0.0127707,6.74648,26.0918,39.9656
-0.0383072,0.416591,9.414,0.00744957,0.0159634,0.0170276,6.74648,26.0918,39.9656
-0.143652,0.435745,9.54329,0.00532112,0.0127707,0.0117065,6.74648,26.0918,39.9656
-0.0526724,0.42138,9.49062,0.00638535,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.0191536,0.344765,9.61511,0.00638535,0.0138349,0.00957802,6.74648,26.0918,39.9656
-0.114922,0.363919,9.59117,0.00638535,0.0127707,0.00744957,6.74648,26.0918,39.9656
-0.114922,0.363919,9.46667,0.00744957,0.0117065,0.00957802,6.74648,26.0918,39.9656
-0.110133,0.454898,9.42837,0.00638535,0.0127707,0.00957802,6.74648,26.0918,39.9656
-0.071826,0.373495,9.57681,0.00532112,0.0117065,0.0106422,6.74648,26.0918,39.9656
-0.153229,0.435745,9.53371,0.00851379,0.0127707,0.00744957,6.74648,26.0918,39.9656
-0.114922,0.407014,9.60075,0.00851379,0.0127707,0.00532112,6.74648,26.0918,39.9656
-0.143652,0.354342,9.50498,0.0117065,0.00957802,0.0106422,6.74648,26.0918,39.9656
-0.129287,0.411803,9.54329,0.0106422,0.0117065,0.0117065,6.74648,26.0918,39.9656
-0.0287304,0.373495,9.4571,0.00638535,0.0170276,0.0117065,6.74648,26.0918,39.9656
-0.0814029,0.277727,9.54329,0.00744957,0.0127707,0.00744957,6.74648,26.0918,39.9656
-0.148441,0.445322,9.60075,0.00957802,0.0117065,0.00638535,6.74648,26.0918,39.9656
-0.0909797,0.416591,9.53371,0.0042569,0.0127707,0.00957802,6.74648,26.0918,39.9656
-0.023942,0.397437,9.52413,0.00532112,0.0127707,0.00957802,6.74648,26.0918,39.9656
-0.129287,0.339977,9.69173,0.00957802,0.0138349,0.00957802,6.74648,26.0918,39.9656
-0.114922,0.320823,9.57202,0.0106422,0.0159634,0.00957802,6.74648,26.0918,39.9656
0.00957681,0.464475,9.55287,0.00319267,0.0117065,0.0159634,6.74648,26.0918,39.9656
-0.138864,0.426168,9.62469,-0.00106422,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.110133,0.45011,9.50977,0.00532112,0.0148991,0.00532112,6.74648,26.0918,39.9656
-0.138864,0.502782,9.61033,0.00319267,0.0127707,0.00744957,6.74648,26.0918,39.9656
-0.0047884,0.35913,9.63427,0.0042569,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.110133,0.387861,9.59596,0.00638535,0.0159634,0.0117065,6.74648,26.0918,39.9656
-0.105345,0.368707,9.47625,0.00957802,0.0148991,0.00851379,6.74648,26.0918,39.9656
-0.129287,0.344765,9.47625,0.00744957,0.0138349,0.00532112,6.74648,26.0918,39.9656
-0.0766145,0.325611,9.4954,0.0106422,0.0138349,0.00957802,6.74648,26.0918,39.9656
-0.110133,0.349553,9.5816,0.00957802,0.0127707,0.0138349,6.74648,26.0918,39.9656
-0.105345,0.42138,9.57202,0.00319267,0.0138349,0.0117065,6.74648,26.0918,39.9656
-0.0287304,0.368707,9.57681,0.00851379,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.0670376,0.383072,9.48104,0.00957802,0.0148991,0.00851379,6.74648,26.0918,39.9656
-0.114922,0.344765,9.52413,0.00744957,0.0148991,0.00638535,6.74648,26.0918,39.9656
-0.153229,0.3304,9.53371,0.00744957,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.124498,0.335188,9.53371,0.0106422,0.0138349,0.0127707,6.74648,26.0918,39.9656
-0.0814029,0.277727,9.50019,0.0127707,0.0138349,0.00851379,6.74648,26.0918,39.9656
-0.0622492,0.402226,9.4954,0.00744957,0.0138349,0.0106422,6.74648,26.0918,39.9656
-0.0766145,0.339977,9.64384,0.00851379,0.0148991,0.0106422,6.74648,26.0918,39.9656
-0.0622492,0.335188,9.4954,0.00744957,0.0148991,0.0106422,6.74648,26.0918,39.9656
-0.129287,0.430956,9.45231,0.00532112,0.0159634,0.0117065,6.74648,26.0918,39.9656
-0.0526724,0.35913,9.52892,0.00851379,0.0148991,0.00106422,6.74648,26.0918,39.9656
-0.167594,0.440533,9.4954,0.00638535,0.0159634,0.00638535,6.74648,26.0918,39.9656
-0.134075,0.344765,9.52413,0.0042569,0.0127707,0.0138349,6.74648,26.0918,39.9656
-0.124498,0.445322,9.414,0.00638535,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.0622492,0.42138,9.51456,0.0106422,0.0117065,0.00744957,6.74648,26.0918,39.9656
-0.105345,0.392649,9.44273,0.0106422,0.0148991,0.00957802,6.74648,26.0918,39.9656
-0.0861913,0.411803,9.52413,0.00851379,0.0127707,0.0117065,6.74648,26.0918,39.9656
-0.0383072,0.383072,9.46188,0.00106422,0.0127707,0.00532112,6.74648,26.0918,39.9656
-0.100556,0.349553,9.52413,0.00319267,0.0127707,0.00106422,6.74648,26.0918,39.9656
-0.129287,0.387861,9.62948,0.00532112,0.019156,0.0117065,6.74648,26.0918,39.9656
-0.124498,0.411803,9.48104,0.00744957,0.0148991,0.0138349,6.74648,26.0918,39.9656
-0.129287,0.373495,9.45231,0.00638535,0.00957802,0.00744957,6.74648,26.0918,39.9656
-0.00957681,0.397437,9.61033,0.00744957,0.0117065,0.0042569,6.74648,26.0918,39.9656
-0.0861913,0.354342,9.50977,0.0042569,0.0159634,0.00744957,6.74648,26.0918,39.9656
-0.11971,0.411803,9.44752,0.00106422,0.00957802,0.0106422,6.74648,26.0918,39.9656
-0.143652,0.397437,9.49062,0.00532112,0.0117065,0.00744957,6.74648,26.0918,39.9656
-0.0526724,0.344765,9.52892,0.0042569,0.0127707,0.00638535,6.74648,26.0918,39.9656
-0.023942,0.402226,9.62469,0.00744957,0.0127707,0.0106422,6.74648,26.0918,39.9656
0.00957681,0.435745,9.50019,0.00744957,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.0383072,0.3304,9.4571,0.00744957,0.0127707,0.0117065,6.74648,26.0918,39.9656
-0.0191536,0.368707,9.50977,0.00532112,0.0117065,0.0127707,6.74648,26.0918,39.9656
-0.0909797,0.42138,9.57681,0.00638535,0.0180918,0.00744957,6.74648,26.0918,39.9656
-0.0909797,0.373495,9.54329,0.00744957,0.0159634,0.00532112,6.74648,26.0918,39.9656
-0.0191536,0.3304,9.48104,0.0042569,0.0159634,0.0117065,6.74648,26.0918,39.9656
-0.0622492,0.474052,9.58638,0.00638535,0.0170276,0.0127707,6.74648,26.0918,39.9656
-0.0383072,0.354342,9.5385,0.00744957,0.0148991,0.0106422,6.74648,26.0918,39.9656
-0.0861913,0.392649,9.53371,0.00319267,0.0138349,0.00744957,6.74648,26.0918,39.9656
-0.158017,0.440533,9.55287,0.00532112,0.0127707,0.00851379,6.74648,26.0918,39.9656
-0.138864,0.42138,9.65342,0.00532112,0.0148991,0.00851379,6.74648,26.0918,39.9656
-0.143652,0.411803,9.56244,0.00532112,0.0159634,0.0117065,6.74648,26.0918,39.9656
-0.177171,0.383072,9.57681,0.00957802,0.0138349,0.0117065,6.74648,26.0918,39.9656
-0.138864,0.402226,9.56244,0.0106422,0.0170276,0.00957802,6.74648,26.0918,39.9656
-0.129287,0.445322,9.65342,0.0042569,0.0180918,0.0117065,6.74648,26.0918,39.9656
-0.143652,0.368707,9.64384,0.00319267,0.0106422,0.0117065,6.74648,26.0918,39.9656
-0.167594,0.363919,9.54329,0.00957802,0.0127707,0.00319267,6.74648,26.0918,39.9656
-0.0383072,0.35913,9.55765,0.0042569,0.0138349,0.00532112,6.74648,26.0918,39.9656
-0.071826,0.402226,9.5385,0.00744957,0.0117065,0.0127707,6.74648,26.0918,39.9656
-0.11971,0.397437,9.48583,0.00851379,0.0117065,0.0106422,8.1668,25.7344,40.9992
-0.047884,0.435745,9.48583,0.00319267,0.0170276,0.00957802,8.1668,25.7344,40.9992
-0.047884,0.469264,9.51456,0.00532112,0.019156,0.00851379,8.1668,25.7344,40.9992
-0.110133,0.416591,9.54808,0.00957802,0.0180918,0.00957802,8.1668,25.7344,40.9992
0.0287304,0.454898,9.54808,0.0106422,0.0138349,0.00957802,8.1668,25.7344,40.9992
-0.0622492,0.430956,9.54808,0.00957802,0.0127707,0.0138349,8.1668,25.7344,40.9992
-0.105345,0.344765,9.54329,0.00744957,0.0138349,0.0106422,8.1668,25.7344,40.9992
-0.177171,0.47884,9.48583,0.00638535,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.0191536,0.407014,9.46667,0.00638535,0.0127707,0.0148991,8.1668,25.7344,40.9992
-0.0670376,0.42138,9.56244,0.00106422,0.0127707,0.00744957,8.1668,25.7344,40.9992
-0.0909797,0.45011,9.51456,0.00532112,0.0127707,0.0042569,8.1668,25.7344,40.9992
-0.0861913,0.402226,9.51456,0.00638535,0.0127707,0.00851379,8.1668,25.7344,40.9992
-0.0430956,0.402226,9.63906,0.00532112,0.0138349,0.00638535,8.1668,25.7344,40.9992
-0.124498,0.407014,9.57681,0.00957802,0.0127707,0.00744957,8.1668,25.7344,40.9992
-0.0526724,0.426168,9.51456,0.00532112,0.0148991,0.00638535,8.1668,25.7344,40.9992
0,0.325611,9.4954,0.00851379,0.0212845,0.00957802,8.1668,25.7344,40.9992
-0.110133,0.411803,9.54329,0.0148991,0.019156,0.0117065,8.1668,25.7344,40.9992
-0.110133,0.392649,9.63906,0.0127707,0.0106422,0.00851379,8.1668,25.7344,40.9992
-0.0430956,0.435745,9.62469,0.00744957,0.00957802,0.00957802,8.1668,25.7344,40.9992
-0.0287304,0.368707,9.54329,0.00106422,0.0117065,0.0117065,8.1668,25.7344,40.9992
-0.0766145,0.454898,9.46667,0.00532112,0.0138349,0.00532112,8.1668,25.7344,40.9992
-0.105345,0.354342,9.57202,0.00744957,0.0180918,0.00744957,8.1668,25.7344,40.9992
-0.0191536,0.335188,9.39485,0.00851379,0.0138349,0.0138349,8.1668,25.7344,40.9992
-0.177171,0.344765,9.46188,0.00638535,0.0148991,0.0117065,8.1668,25.7344,40.9992
-0.0861913,0.392649,9.54329,0.0117065,0.0159634,0.0117065,8.1668,25.7344,40.9992
-0.100556,0.402226,9.54808,0.00744957,0.0138349,0.00744957,8.1668,25.7344,40.9992
-0.172383,0.335188,9.4571,0.00212845,0.0117065,0.0042569,8.1668,25.7344,40.9992
0.0143652,0.316035,9.64863,0.00957802,0.0138349,0.0127707,8.1668,25.7344,40.9992
-0.114922,0.426168,9.65821,0.00744957,0.0138349,0.0127707,8.1668,25.7344,40.9992
-0.148441,0.373495,9.70131,0.00638535,0.0148991,0.00744957,8.1668,25.7344,40.9992
-0.158017,0.464475,9.54329,0.00957802,0.0138349,0.00638535,8.1668,25.7344,40.9992
-0.172383,0.440533,9.5816,0.00744957,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.0622492,0.339977,9.54808,0.00744957,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.023942,0.339977,9.43315,0.00744957,0.00957802,0.0127707,8.1668,25.7344,40.9992
-0.134075,0.387861,9.52413,0.00851379,0.0117065,0.0127707,8.1668,25.7344,40.9992
-0.114922,0.301669,9.40921,0.0042569,0.0127707,0.0106422,8.1668,25.7344,40.9992
-0.134075,0.387861,9.57202,0.00319267,0.0117065,0.0117065,8.1668,25.7344,40.9992
-0.0622492,0.383072,9.52892,0.00851379,0.0159634,0.00532112,8.1668,25.7344,40.9992
-0.0574608,0.354342,9.56244,0.00744957,0.0170276,0.00319267,8.1668,25.7344,40.9992
-0.186748,0.387861,9.63427,0.0042569,0.0148991,0.0106422,8.1668,25.7344,40.9992
-0.134075,0.474052,9.38527,0.0042569,0.0106422,0.0138349,8.1668,25.7344,40.9992
-0.114922,0.392649,9.40442,0.00851379,0.0138349,0.0117065,8.1668,25.7344,40.9992
-0.129287,0.42138,9.54329,0.0106422,0.0148991,0.00212845,8.1668,25.7344,40.9992
-0.0622492,0.407014,9.40921,0.0117065,0.0180918,0.00212845,8.1668,25.7344,40.9992
-0.148441,0.464475,9.55765,0.00638535,0.0127707,0.0117065,8.1668,25.7344,40.9992
-0.0143652,0.392649,9.53371,0.00851379,0.0106422,0.00851379,8.1668,25.7344,40.9992
-0.167594,0.42138,9.65342,0.00744957,0.0127707,0.0106422,8.1668,25.7344,40.9992
-0.158017,0.45011,9.43794,0.00532112,0.0159634,0.0106422,8.1668,25.7344,40.9992
-0.0526724,0.411803,9.53371,0.00744957,0.0148991,0.0117065,8.1668,25.7344,40.9992
-0.100556,0.325611,9.59596,0.0106422,0.0117065,0.00851379,8.1668,25.7344,40.9992
-0.11971,0.416591,9.42358,0.00744957,0.0170276,0.00957802,8.1668,25.7344,40.9992
-0.100556,0.35913,9.414,0.00744957,0.0148991,0.00957802,8.1668,25.7344,40.9992
-0.0670376,0.47884,9.52892,0.00319267,0.0148991,0.00957802,8.1668,25.7344,40.9992
-0.0909797,0.430956,9.50019,0.00851379,0.0159634,0.0127707,8.1668,25.7344,40.9992
-0.100556,0.426168,9.59596,0.00532112,0.0127707,0.00957802,8.1668,25.7344,40.9992
-0.0909797,0.354342,9.55287,0.0042569,0.0106422,0.00957802,8.1668,25.7344,40.9992
-0.100556,0.287304,9.52413,0.00744957,0.0159634,0.0106422,8.1668,25.7344,40.9992
-0.0143652,0.368707,9.55287,0.0117065,0.0170276,0.0127707,8.1668,25.7344,40.9992
-0.105345,0.445322,9.50498,0.0138349,0.0138349,0.00744957,8.1668,25.7344,40.9992
-0.148441,0.402226,9.51456,0.00744957,0.0106422,0.00744957,8.1668,25.7344,40.9992
-0.071826,0.411803,9.57202,0.0106422,0.0159634,0.00744957,8.1668,25.7344,40.9992
-0.0574608,0.402226,9.46667,0.00744957,0.0148991,0.00851379,8.1668,25.7344,40.9992
-0.071826,0.397437,9.51456,0.00744957,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.148441,0.368707,9.56244,0.00957802,0.0170276,0.00957802,8.1668,25.7344,40.9992
-0.220267,0.445322,9.59117,0.00638535,0.0148991,0.0117065,8.1668,25.7344,40.9992
-0.0670376,0.45011,9.65821,0.0042569,0.0148991,0.0117065,8.1668,25.7344,40.9992
-0.0670376,0.316035,9.58638,0.0127707,0.0159634,0.00744957,8.1668,25.7344,40.9992
-0.0861913,0.349553,9.45231,0.00744957,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.129287,0.349553,9.57202,0.00319267,0.0148991,0.00957802,8.1668,25.7344,40.9992
-0.114922,0.306458,9.5385,0.00851379,0.0127707,0.00744957,8.1668,25.7344,40.9992
-0.0861913,0.42138,9.59596,0.00957802,0.0117065,0.0127707,8.1668,25.7344,40.9992
-0.134075,0.397437,9.40442,0.00744957,0.0148991,0.00957802,8.1668,25.7344,40.9992
-0.0287304,0.430956,9.55287,0.0042569,0.0138349,0.00744957,8.1668,25.7344,40.9992
-0.0143652,0.383072,9.56244,0.00638535,0.00851379,0.00212845,8.1668,25.7344,40.9992
-0.100556,0.35913,9.52892,0.00212845,0.0148991,0.00744957,8.1668,25.7344,40.9992
-0.11971,0.411803,9.46188,0.00319267,0.0117065,0.0148991,8.1668,25.7344,40.9992
-0.21069,0.397437,9.50019,0.00638535,0.0117065,0.00851379,8.1668,25.7344,40.9992
-0.0814029,0.402226,9.46188,0.0042569,0.0106422,0.00744957,8.1668,25.7344,40.9992
-0.0574608,0.411803,9.4954,0.00851379,0.0127707,0.0106422,8.1668,25.7344,40.9992
-0.172383,0.430956,9.4571,0.0042569,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.167594,0.397437,9.48583,0.00851379,0.0127707,0.0117065,8.1668,25.7344,40.9992
-0.129287,0.373495,9.48104,0.00744957,0.019156,0.00532112,8.1668,25.7344,40.9992
-0.100556,0.464475,9.52413,0.0042569,0.0148991,0.00744957,8.1668,25.7344,40.9992
-0.167594,0.325611,9.45231,0.00532112,0.0106422,0.0106422,8.1668,25.7344,40.9992
-0.00957681,0.363919,9.5816,0.0042569,0.0106422,0.0106422,8.1668,25.7344,40.9992
-0.0670376,0.402226,9.55287,0.00957802,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.186748,0.316035,9.50498,0.00744957,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.129287,0.363919,9.62948,0.00532112,0.0117065,0.0138349,8.1668,25.7344,40.9992
-0.0383072,0.373495,9.59596,0.00957802,0.0148991,0.00957802,8.1668,25.7344,40.9992
-0.110133,0.383072,9.55765,0.0117065,0.0138349,0.00638535,8.1668,25.7344,40.9992
-0.0814029,0.392649,9.61033,0.00744957,0.0127707,0.0127707,8.1668,25.7344,40.9992
-0.143652,0.35913,9.62469,0.00212845,0.0127707,0.00957802,8.1668,25.7344,40.9992
-0.138864,0.454898,9.48583,0.00532112,0.0148991,0.0138349,8.1668,25.7344,40.9992
-0.023942,0.392649,9.62948,0.0117065,0.0170276,0.0127707,8.1668,25.7344,40.9992
-0.11971,0.368707,9.5816,0.00319267,0.0148991,0.0106422,8.1668,25.7344,40.9992
-0.100556,0.277727,9.4954,0.00638535,0.0127707,0.00638535,8.1668,25.7344,40.9992
-0.181959,0.397437,9.50977,0.00744957,0.0117065,0.00851379,8.1668,25.7344,40.9992
-0.148441,0.354342,9.55765,0.00532112,0.0106422,0.0106422,8.1668,25.7344,40.9992
-0.143652,0.397437,9.51456,0.00638535,0.0212845,0.00744957,8.1668,25.7344,40.9992
-0.143652,0.42138,9.50498,0.00957802,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.0191536,0.407014,9.49062,0.00957802,0.0127707,0.00957802,8.1668,25.7344,40.9992
-0.0861913,0.387861,9.57202,0.00957802,0.0127707,0.00957802,8.1668,25.7344,40.9992
-0.071826,0.339977,9.64863,0.00638535,0.00957802,0.0127707,8.1668,25.7344,40.9992
-0.158017,0.387861,9.48104,0.00638535,0.0170276,0.0117065,8.1668,25.7344,40.9992
-0.124498,0.339977,9.55287,0.00851379,0.0138349,0.00957802,8.1668,25.7344,40.9992
-0.0670376,0.411803,9.67736,0.00851379,0.019156,0.0117065,8.1668,25.7344,40.9992
-0.0814029,0.368707,9.4954,0.00957802,0.0180918,0.0117065,8.1668,25.7344,40.9992
-0.138864,0.316035,9.46667,0.00744957,0.0159634,0.0106422,8.1668,25.7344,40.9992
-0.11971,0.301669,9.4571,0.00957802,0.0138349,0.0127707,8.1668,25.7344,40.9992
-0.0766145,0.430956,9.40921,0.0106422,0.0148991,0.0106422,8.1668,25.7344,40.9992
-0.100556,0.464475,9.50977,0.00744957,0.0127707,0.00957802,8.1668,25.7344,40.9992
-0.0191536,0.354342,9.61511,0.00638535,0.00957802,0.0117065,8.1668,25.7344,40.9992
-0.023942,0.435745,9.4571,0.00319267,0.0138349,0.0106422,8.1668,25.7344,40.9992
-0.143652,0.440533,9.55765,0.00851379,0.0148991,0.00744957,8.1668,25.7344,40.9992
-0.110133,0.42138,9.57202,0.0106422,0.0159634,0.00532112,8.1668,25.7344,40.9992
-0.11971,0.392649,9.61033,0.00957802,0.0127707,0.00851379,8.1668,25.7344,40.9992
-0.100556,0.426168,9.58638,0.00319267,0.00744957,0.0106422,8.1668,25.7344,40.9992
-0.00957681,0.363919,9.52413,0.00851379,0.0148991,0.0106422,8.1668,25.7344,40.9992
-0.0670376,0.368707,9.46667,0.00638535,0.0138349,0.0106422,8.1668,25.7344,40.9992
-0.0670376,0.363919,9.50498,0.00957802,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.114922,0.430956,9.50498,0.00957802,0.0138349,0.0106422,8.1668,25.7344,40.9992
-0.220267,0.397437,9.40442,0.00851379,0.0127707,0.00851379,8.1668,25.7344,40.9992
-0.114922,0.344765,9.52413,0.00532112,0.0117065,0.0042569,8.1668,25.7344,40.9992
-0.129287,0.306458,9.60075,0.0042569,0.0106422,0.00957802,8.1668,25.7344,40.9992
-0.00957681,0.392649,9.46188,0.00212845,0.0138349,0.00957802,8.1668,25.7344,40.9992
-0.11971,0.411803,9.5816,0.0117065,0.0106422,0.00638535,8.1668,25.7344,40.9992
-0.124498,0.368707,9.50498,0.00744957,0.0127707,0.0106422,8.1668,25.7344,40.9992
-0.0861913,0.426168,9.36612,0.00212845,0.0117065,0.00851379,8.1668,25.7344,40.9992
-0.124498,0.402226,9.52892,0.00638535,0.0148991,0.0042569,8.1668,25.7344,40.9992
-0.124498,0.426168,9.5816,0.0042569,0.0148991,0.0117065,8.1668,25.7344,40.9992
-0.0670376,0.454898,9.59117,0.00851379,0.0138349,0.0117065,8.1668,25.7344,40.9992
-0.105345,0.469264,9.48583,0.00744957,0.0180918,0.00851379,8.1668,25.7344,40.9992
-0.153229,0.435745,9.50977,0.00744957,0.0127707,0.0138349,8.1668,25.7344,40.9992
-0.0526724,0.416591,9.59596,0.00957802,0.0127707,0.0127707,8.1668,25.7344,40.9992
-0.071826,0.383072,9.53371,0.0117065,0.0170276,0.00851379,8.1668,25.7344,40.9992
0.0383072,0.392649,9.50977,0.0106422,0.0127707,0.00957802,8.1668,25.7344,40.9992
0,0.383072,9.56244,0.00212845,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.071826,0.445322,9.62469,0.0042569,0.0127707,0.0042569,8.1668,25.7344,40.9992
-0.158017,0.402226,9.4954,0.00638535,0.0117065,0.00957802,8.1668,25.7344,40.9992
-0.114922,0.454898,9.4954,0.0106422,0.0138349,0.00532112,8.1668,25.7344,40.9992
-0.0766145,0.349553,9.43794,0.00851379,0.0138349,0.0117065,8.1668,25.7344,40.9992
-0.105345,0.402226,9.43315,0.00957802,0.0148991,0.0148991,8.1668,25.7344,40.9992
-0.0670376,0.349553,9.46188,0.00744957,0.0148991,0.0106422,8.1668,25.7344,40.9992
-0.129287,0.416591,9.46188,0.00851379,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.167594,0.387861,9.49062,0.00851379,0.0127707,0.00744957,8.1668,25.7344,40.9992
-0.172383,0.45011,9.54808,0.00957802,0.0106422,0.00638535,8.1668,25.7344,40.9992
-0.196325,0.474052,9.5385,0.00957802,0.0148991,0.00532112,8.1668,25.7344,40.9992
-0.0766145,0.387861,9.54329,0.00638535,0.0127707,0.00638535,8.1668,25.7344,40.9992
0.0047884,0.445322,9.414,0.00532112,0.0138349,0.00851379,8.1668,25.7344,40.9992
-0.21069,0.464475,9.48583,0.00532112,0.0159634,0.0042569,8.1668,25.7344,40.9992
-0.191536,0.325611,9.47625,0.00638535,0.0148991,0.00638535,8.1668,25.7344,40.9992
-0.0909797,0.411803,9.61511,0.00532112,0.0180918,0.00957802,8.1668,25.7344,40.9992
-0.071826,0.402226,9.50019,0.00106422,0.0106422,0.00638535,8.1668,25.7344,40.9992
-0.138864,0.373495,9.60554,0.0042569,0.00957802,0.0106422,8.1668,25.7344,40.9992
-0.071826,0.407014,9.46667,0.0106422,0.0159634,0.00744957,8.1668,25.7344,40.9992
-0.0766145,0.440533,9.56244,0.0106422,0.0138349,0.00957802,8.1668,25.7344,40.9992
-0.047884,0.363919,9.414,0.0127707,0.019156,0.00957802,8.1668,25.7344,40.9992
-0.0430956,0.320823,9.63427,0.00744957,0.0138349,0.0138349,8.1668,25.7344,40.9992
-0.0191536,0.387861,9.46667,0.0042569,0.0117065,0.00744957,8.1668,25.7344,40.9992
-0.023942,0.407014,9.48583,0.00638535,0.0127707,0.00851379,8.1668,25.7344,40.9992
